Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
10693,4203690073,beargrubb (1/2),0,253.5,C Richaun Holmes F Kawhi Leonard G Paul George PF Oshae Brissett PG Dejounte Murray SF Gradey Dick SG Justin Champagnie UTIL Jalen Johnson,,,
10693,4203735622,Bamf214 (1/3),0,253.5,C Richaun Holmes F Jayson Tatum G Sam Hauser PF Corey Kispert PG Jrue Holiday SF Kawhi Leonard SG Justin Champagnie UTIL Clint Capela,,,
10693,4203738640,flylifeD (1/2),0,253.5,C Wendell Carter Jr. F Al Horford G Jalen Suggs PF Jeremy Sochan PG Immanuel Quickley SF Sam Hauser SG Paul George UTIL Payton Pritchard,,,
10693,4203749702,mylo420 (2/3),0,253.5,C Ivica Zubac F Jayson Tatum G Gary Trent Jr. PF Amir Coffey PG Jrue Holiday SF Sam Hauser SG Justin Champagnie UTIL Dejounte Murray,,,
10693,4203750721,DFS2WIN521 (9/20),0,253.5,C Ivica Zubac F Eugene Omoruyi G Payton Pritchard PF Jayson Tatum PG Immanuel Quickley SF Franz Wagner SG Justin Champagnie UTIL Devin Vassell,,,
10693,4203753554,Jamessirsharpe,0,253.5,C Victor Wembanyama F Gradey Dick G Payton Pritchard PF Al Horford PG Tre Jones SF Mikal Bridges SG Gary Trent Jr. UTIL Bones Hyland,,,
10693,4203762744,fatboy788 (10/20),0,253.5,C Richaun Holmes F Patrick Baldwin Jr. G Dejounte Murray PF Oshae Brissett PG Jordan Poole SF Jayson Tatum SG Cam Thomas UTIL Corey Kispert,,,
10693,4203813406,joeyfreddy (20/20),0,253.5,C Nic Claxton F Mikal Bridges G Immanuel Quickley PF Oshae Brissett PG Jared Butler SF Franz Wagner SG Jordan Poole UTIL Cam Thomas,,,
10693,4203813511,IsiahaB (2/3),0,253.5,C Ivica Zubac F Dorian Finney-Smith G James Harden PF Keldon Johnson PG Tre Jones SF Paul George SG Cam Thomas UTIL Bruno Fernando,,,
10693,4203815718,iquinn (3/3),0,253.5,C Richaun Holmes F Patrick Baldwin Jr. G Jrue Holiday PF Jayson Tatum PG Immanuel Quickley SF Kawhi Leonard SG Justin Champagnie UTIL Payton Pritchard,,,
10693,4203830462,tipandrich,0,253.5,C Al Horford F Paul George G Terance Mann PF Keldon Johnson PG Jrue Holiday SF Bogdan Bogdanovic SG Cam Thomas UTIL Sam Hauser,,,
10693,4203837914,SeanGeezy (13/20),0,253.5,C Richaun Holmes F Kawhi Leonard G Justin Champagnie PF Corey Kispert PG Jrue Holiday SF Jayson Tatum SG Sam Hauser UTIL Clint Capela,,,
10693,4203849863,GeorgeClay3 (3/4),0,253.5,C Xavier Tillman F Jayson Tatum G Devin Vassell PF Amir Coffey PG Jrue Holiday SF Keldon Johnson SG Cam Thomas UTIL Jordan Poole,,,
10693,4203860712,guitar247 (11/20),0,253.5,C Jontay Porter F Corey Kispert G Jrue Holiday PF Oshae Brissett PG Jared Butler SF Jayson Tatum SG Jordan Poole UTIL Victor Wembanyama,,,
10693,4203908230,B-Ran14 (9/20),0,253.5,C Victor Wembanyama F Corey Kispert G Jrue Holiday PF Oshae Brissett PG Jordan Poole SF Gradey Dick SG Justin Champagnie UTIL Jayson Tatum,,,
10693,4203932084,Roddy3419 (2/5),0,253.5,C Ivica Zubac F Keldon Johnson G Jrue Holiday PF Kawhi Leonard PG Immanuel Quickley SF Sam Hauser SG Gary Trent Jr. UTIL Payton Pritchard,,,
10693,4203938286,mikewein (18/20),0,253.5,C Moritz Wagner F Jayson Tatum G Immanuel Quickley PF Oshae Brissett PG Jrue Holiday SF Sam Hauser SG Cam Thomas UTIL Bogdan Bogdanovic,,,
10693,4203955339,meholol (3/20),0,253.5,C Richaun Holmes F Corey Kispert G Dejounte Murray PF Oshae Brissett PG Payton Pritchard SF Franz Wagner SG Paul George UTIL Clint Capela,,,
10693,4203955342,meholol (6/20),0,253.5,C Richaun Holmes F Al Horford G Dejounte Murray PF Oshae Brissett PG Cole Anthony SF Franz Wagner SG Cam Thomas UTIL Jalen Johnson,,,
10693,4203970229,EricX (1/20),0,253.5,C Al Horford F Oshae Brissett G Jared Butler PF Patrick Baldwin Jr. PG Jrue Holiday SF Kawhi Leonard SG Devin Vassell UTIL Victor Wembanyama,,,
10693,4203973078,4prongdigger (14/20),0,253.5,C Jontay Porter F Corey Kispert G Jared Butler PF Oshae Brissett PG Jrue Holiday SF Jayson Tatum SG Jordan Poole UTIL Victor Wembanyama,,,
10693,4203977789,Dane0944 (12/20),0,253.5,C Jontay Porter F Oshae Brissett G Jared Butler PF Corey Kispert PG Jrue Holiday SF Jayson Tatum SG Jordan Poole UTIL Victor Wembanyama,,,
10693,4204003051,tonerome,0,253.5,C Clint Capela F Paul George G Cam Thomas PF Corey Kispert PG Tre Jones SF Bogdan Bogdanovic SG Gary Trent Jr. UTIL Jontay Porter,,,
10693,4204007154,iet2804 (1/3),0,253.5,C Victor Wembanyama F Oshae Brissett G Justin Champagnie PF Jayson Tatum PG Jrue Holiday SF Gradey Dick SG Jordan Poole UTIL Corey Kispert,,,
10693,4204015037,waynedell (14/20),0,253.5,C Wendell Carter Jr. F Paolo Banchero G Justin Champagnie PF Al Horford PG Bones Hyland SF Sam Hauser SG Jordan Poole UTIL Dejounte Murray,,,
10739,4203163028,tbishop15 (1/2),0,253.25,C Ivica Zubac F Sam Hauser G Cam Thomas PF Al Horford PG Jrue Holiday SF Paul George SG Devin Vassell UTIL Bruno Fernando,,,
10739,4203242162,chupa77 (7/20),0,253.25,C Richaun Holmes F Kawhi Leonard G Jrue Holiday PF Paolo Banchero PG Payton Pritchard SF Bogdan Bogdanovic SG Justin Champagnie UTIL Nic Claxton,,,
10739,4203290103,deftist (18/20),0,253.25,C Xavier Tillman F Paul George G Justin Champagnie PF Oshae Brissett PG Jrue Holiday SF Jayson Tatum SG Jordan Poole UTIL Kawhi Leonard,,,
10739,4203362234,seanwillwin71,0,253.25,C Jontay Porter F Corey Kispert G Justin Champagnie PF Jalen Johnson PG Dejounte Murray SF Paul George SG Gary Trent Jr. UTIL Ivica Zubac,,,
10739,4203365626,Termight (19/20),0,253.25,C Clint Capela F Patrick Baldwin Jr. G Paul George PF Corey Kispert PG Jrue Holiday SF Jayson Tatum SG Jordan Poole UTIL Oshae Brissett,,,
10739,4203395929,thechek182 (4/20),0,253.25,C Wendell Carter Jr. F Kawhi Leonard G Sam Hauser PF Corey Kispert PG Jordan Poole SF Jayson Tatum SG Justin Champagnie UTIL Ivica Zubac,,,
10739,4203395940,thechek182 (15/20),0,253.25,C Nic Claxton F Corey Kispert G Dejounte Murray PF Oshae Brissett PG Jordan Poole SF Kawhi Leonard SG Justin Champagnie UTIL Clint Capela,,,
10739,4203405458,jrichie916 (1/3),0,253.25,C Xavier Tillman F Paolo Banchero G Justin Champagnie PF Al Horford PG Payton Pritchard SF Jayson Tatum SG Bogdan Bogdanovic UTIL Jrue Holiday,,,
10739,4203450994,j12forheisman (10/20),0,253.25,C Ivica Zubac F Oshae Brissett G Paul George PF Jayson Tatum PG Jared Butler SF Franz Wagner SG Justin Champagnie UTIL James Harden,,,
10739,4203470863,yashayaschild,0,253.25,C Al Horford F Keldon Johnson G Gary Trent Jr. PF Corey Kispert PG Jrue Holiday SF Sam Hauser SG Paul George UTIL Cam Thomas,,,
10739,4203470958,cmanansala (2/4),0,253.25,C Ivica Zubac F Paolo Banchero G Sam Hauser PF Jordan Nwora PG Jrue Holiday SF Mikal Bridges SG Devin Vassell UTIL Jalen Suggs,,,
10739,4203512147,dr_jpop (12/20),0,253.25,C Xavier Tillman F Oshae Brissett G Justin Champagnie PF Jayson Tatum PG Jrue Holiday SF Paul George SG Jordan Poole UTIL Kawhi Leonard,,,
10739,4203526979,brocomets2015,0,253.25,C Victor Wembanyama F Joe Ingles G Malaki Branham PF Moritz Wagner PG Immanuel Quickley SF Kawhi Leonard SG Cam Thomas UTIL Zach Collins,,,
10739,4203593860,JOEBARNES1,0,253.25,C Luke Kornet F Paolo Banchero G Bogdan Bogdanovic PF Kyle Kuzma PG Payton Pritchard SF Sam Hauser SG Jordan Poole UTIL Cameron Johnson,,,
10739,4203628638,sneuman (4/20),0,253.25,C Wendell Carter Jr. F Mikal Bridges G Jrue Holiday PF Corey Kispert PG Payton Pritchard SF Jayson Tatum SG Justin Champagnie UTIL Cam Thomas,,,
10739,4203628641,sneuman (7/20),0,253.25,C Richaun Holmes F Kawhi Leonard G Jrue Holiday PF Paolo Banchero PG Payton Pritchard SF Bogdan Bogdanovic SG Justin Champagnie UTIL Nic Claxton,,,
10739,4203689955,gingerhammers (7/20),0,253.25,C Xavier Tillman F Paul George G Jrue Holiday PF Oshae Brissett PG Jordan Poole SF Jayson Tatum SG Justin Champagnie UTIL Kawhi Leonard,,,
10739,4203723919,Serena13 (16/20),0,253.25,C Wendell Carter Jr. F Amir Coffey G Dejounte Murray PF Jalen Johnson PG Jrue Holiday SF De'Andre Hunter SG Sam Hauser UTIL Gary Trent Jr.,,,
10739,4203725769,KMasonbx (12/20),0,253.25,C Wendell Carter Jr. F Al Horford G Immanuel Quickley PF Paolo Banchero PG Payton Pritchard SF Keldon Johnson SG Jordan Poole UTIL Jared Butler,,,
10739,4203748794,ballplayer20 (2/14),0,253.25,C Luke Kornet F Al Horford G Gary Trent Jr. PF Corey Kispert PG Dejounte Murray SF Paul George SG Justin Champagnie UTIL Clint Capela,,,
10739,4203754910,Randyc2115 (4/20),0,253.25,C Wendell Carter Jr. F Paolo Banchero G Gary Trent Jr. PF Patrick Baldwin Jr. PG Jared Butler SF Jayson Tatum SG Jordan Poole UTIL Corey Kispert,,,
10739,4203758427,Turbo1234 (5/15),0,253.25,C Clint Capela F Corey Kispert G Jordan Poole PF Al Horford PG Jrue Holiday SF Jayson Tatum SG Sam Hauser UTIL Jared Butler,,,
10739,4203792391,foransound (12/20),0,253.25,C Richaun Holmes F Paolo Banchero G Cam Thomas PF Oshae Brissett PG Jrue Holiday SF Jayson Tatum SG Justin Champagnie UTIL Bogdan Bogdanovic,,,
10739,4203816956,chitownsfinest173,0,253.25,C Jontay Porter F Paul George G Jalen Suggs PF Paolo Banchero PG Payton Pritchard SF Kawhi Leonard SG Cole Anthony UTIL Ivica Zubac,,,
10739,4203821532,JMula24 (18/20),0,253.25,C Richaun Holmes F Paolo Banchero G Cam Thomas PF Oshae Brissett PG Jrue Holiday SF Jayson Tatum SG Justin Champagnie UTIL Bogdan Bogdanovic,,,
10739,4203865295,dunnr56,0,253.25,C Nic Claxton F Julian Champagnie G Tre Jones PF Keldon Johnson PG Jordan Poole SF Franz Wagner SG Cole Anthony UTIL Jayson Tatum,,,
10739,4203889588,cserrano06 (20/20),0,253.25,C Victor Wembanyama F Corey Kispert G Bruce Brown PF Patrick Baldwin Jr. PG Jordan Poole SF Mikal Bridges SG Devin Vassell UTIL Gary Harris,,,
10739,4203916246,djonesemb (17/20),0,253.25,C Xavier Tillman F Paolo Banchero G Jordan Poole PF Oshae Brissett PG Jrue Holiday SF Paul George SG Justin Champagnie UTIL Dejounte Murray,,,
10739,4203930140,mdmatt23 (3/4),0,253.25,C Nic Claxton F Cameron Johnson G Dennis Schroder PF Al Horford PG Jrue Holiday SF Franz Wagner SG Gary Trent Jr. UTIL Sam Hauser,,,
10739,4203930404,elessidril,0,253.25,C Kelly Olynyk F Corey Kispert G Gary Trent Jr. PF Kawhi Leonard PG Jordan Poole SF Jayson Tatum SG Justin Champagnie UTIL Patrick Baldwin Jr.,,,
10739,4203933477,roge2359,0,253.25,C Clint Capela F Al Horford G Jordan Poole PF Jordan Nwora PG Jrue Holiday SF De'Andre Hunter SG Gary Trent Jr. UTIL Franz Wagner,,,
10739,4203947572,happle,0,253.25,C Luke Kornet F Franz Wagner G Payton Pritchard PF Al Horford PG Bones Hyland SF Jayson Tatum SG Jordan Poole UTIL Cameron Johnson,,,
10739,4203950325,ioy560,0,253.25,C Jalen Johnson F Amir Coffey G Bogdan Bogdanovic PF Al Horford PG Jalen Suggs SF Jayson Tatum SG Sam Hauser UTIL Wendell Carter Jr.,,,
10739,4203967807,silk2484 (2/8),0,253.25,C Al Horford F Franz Wagner G Terance Mann PF Jayson Tatum PG Jrue Holiday SF Sam Hauser SG Dennis Schroder UTIL Ochai Agbaji,,,
10739,4204010094,AKEATING22 (8/12),0,253.25,C Victor Wembanyama F Corey Kispert G Jared Butler PF De'Andre Hunter PG Jalen Suggs SF Franz Wagner SG Cam Thomas UTIL Richaun Holmes,,,
10739,4204021620,Bevwood (1/2),0,253.25,C Victor Wembanyama F Cameron Johnson G Cole Anthony PF Moritz Wagner PG Jrue Holiday SF Keldon Johnson SG Paul George UTIL Bruce Brown,,,
10739,4204024544,navilluso (7/7),0,253.25,C Xavier Tillman F Kawhi Leonard G Jrue Holiday PF Oshae Brissett PG Payton Pritchard SF Jayson Tatum SG Sam Hauser UTIL Immanuel Quickley,,,
10776,4203332916,mtaz01,0,253,C Richaun Holmes F Al Horford G Jalen Suggs PF Cameron Johnson PG Terance Mann SF Jeremy Sochan SG Cam Thomas UTIL Victor Wembanyama,,,
10776,4203351306,MTtires (2/20),0,253,C Al Horford F Kawhi Leonard G Sam Hauser PF Jayson Tatum PG Jrue Holiday SF Jeremy Sochan SG Justin Champagnie UTIL Richaun Holmes,,,
10776,4203388896,Elysium123 (3/3),0,253,C Ivica Zubac F Keldon Johnson G Gary Harris PF Jayson Tatum PG Dennis Schroder SF Paul George SG Gary Trent Jr. UTIL Terance Mann,,,
10776,4203390444,Hudd82,0,253,C Jontay Porter F Jayson Tatum G Cam Thomas PF Al Horford PG Jrue Holiday SF Sam Hauser SG Jordan Poole UTIL Bones Hyland,,,
10776,4203399900,dcharles1984 (7/8),0,253,C Al Horford F Sam Hauser G Jalen Suggs PF Moritz Wagner PG Immanuel Quickley SF Jayson Tatum SG Devin Vassell UTIL Dennis Smith Jr.,,,
10776,4203404543,TheBigTamale (2/2),0,253,C Victor Wembanyama F De'Andre Hunter G Jordan Poole PF Corey Kispert PG Jrue Holiday SF Sam Hauser SG Dennis Schroder UTIL Julian Champagnie,,,
10776,4203439151,2TymeTeddy (2/3),0,253,C Jontay Porter F Jalen Johnson G Tre Jones PF Cameron Johnson PG Immanuel Quickley SF Jeremy Sochan SG Dennis Schroder UTIL Keldon Johnson,,,
10776,4203460914,mansa443 (2/2),0,253,C Al Horford F Sam Hauser G Tre Jones PF Corey Kispert PG Jrue Holiday SF Paul George SG Cam Thomas UTIL Gary Trent Jr.,,,
10776,4203477315,Pdog2411,0,253,C Jalen Johnson F Keldon Johnson G Jrue Holiday PF Jeremy Sochan PG Tre Jones SF Mikal Bridges SG Dennis Schroder UTIL Zach Collins,,,
10776,4203479390,jonesboy84,0,253,C Ivica Zubac F Franz Wagner G Tre Jones PF Keldon Johnson PG Jrue Holiday SF Kawhi Leonard SG Sam Hauser UTIL Gary Trent Jr.,,,
10776,4203488839,RaffyJr1971 (3/3),0,253,C Victor Wembanyama F Al Horford G Justin Champagnie PF Corey Kispert PG Jrue Holiday SF Kawhi Leonard SG Sam Hauser UTIL Richaun Holmes,,,
10776,4203500766,blackout8 (18/20),0,253,C Richaun Holmes F Mikal Bridges G Jared Butler PF Kawhi Leonard PG Jrue Holiday SF Franz Wagner SG Sam Hauser UTIL Cam Thomas,,,
10776,4203522326,lakeover,0,253,C Richaun Holmes F Bogdan Bogdanovic G Dejounte Murray PF Corey Kispert PG Tre Jones SF Sam Hauser SG Jordan Poole UTIL Clint Capela,,,
10776,4203556848,seanob52 (16/20),0,253,C Wendell Carter Jr. F Eugene Omoruyi G Payton Pritchard PF Oshae Brissett PG Jrue Holiday SF Kawhi Leonard SG Devin Vassell UTIL Victor Wembanyama,,,
10776,4203576871,meanmachine1976,0,253,C Jalen Johnson F Franz Wagner G Tre Jones PF Al Horford PG Immanuel Quickley SF Sam Hauser SG Gary Trent Jr. UTIL Julian Champagnie,,,
10776,4203585353,dallasmike44 (1/20),0,253,C Richaun Holmes F Patrick Baldwin Jr. G Paul George PF Oshae Brissett PG Immanuel Quickley SF Jayson Tatum SG Justin Champagnie UTIL Kawhi Leonard,,,
10776,4203601729,mgonzalz (1/2),0,253,C Nic Claxton F Keldon Johnson G Dennis Smith Jr. PF Jeremy Sochan PG Dennis Schroder SF Paul George SG Devin Vassell UTIL Ivica Zubac,,,
10776,4203614030,Rdscott1978,0,253,C Richaun Holmes F Sam Hauser G Paul George PF Kawhi Leonard PG Jalen Suggs SF Jayson Tatum SG Justin Champagnie UTIL Norman Powell,,,
10776,4203661133,markopoulosal (20/20),0,253,C Ivica Zubac F Eugene Omoruyi G Dejounte Murray PF Oshae Brissett PG Jordan Poole SF Jayson Tatum SG Justin Champagnie UTIL Paul George,,,
10776,4203678703,Xsmkxjoker (17/20),0,253,C Kelly Olynyk F Sam Hauser G Jrue Holiday PF Eugene Omoruyi PG Jared Butler SF Jayson Tatum SG Jordan Poole UTIL Paul George,,,
10776,4203813594,rooneytoons (13/13),0,253,C Wendell Carter Jr. F Jayson Tatum G Tre Jones PF Moritz Wagner PG Jrue Holiday SF Franz Wagner SG Cam Thomas UTIL Jontay Porter,,,
10776,4203845429,dunkindz12,0,253,C Victor Wembanyama F Amir Coffey G Garrison Mathews PF Jayson Tatum PG Jrue Holiday SF Sam Hauser SG Gary Trent Jr. UTIL Bones Hyland,,,
10776,4203848104,lankyman21 (1/2),0,253,C Wendell Carter Jr. F Jeremy Sochan G Payton Pritchard PF Jalen Johnson PG Jrue Holiday SF Jalen McDaniels SG Gary Trent Jr. UTIL Jayson Tatum,,,
10776,4203864984,ZQ1989 (12/20),0,253,C Kelly Olynyk F Paul George G Jrue Holiday PF Al Horford PG Jared Butler SF Sam Hauser SG Jordan Poole UTIL Devin Vassell,,,
10776,4203887537,devobrain,0,253,C Nic Claxton F Patrick Baldwin Jr. G Dejounte Murray PF Oshae Brissett PG Jrue Holiday SF Paul George SG Justin Champagnie UTIL Kawhi Leonard,,,
10776,4203897892,kumarebel (19/20),0,253,C Richaun Holmes F Moritz Wagner G Jrue Holiday PF Patrick Baldwin Jr. PG Immanuel Quickley SF Jayson Tatum SG Jordan Poole UTIL Cam Thomas,,,
10776,4203921003,bbfan4eva,0,253,C Wendell Carter Jr. F Dorian Finney-Smith G Jrue Holiday PF Jayson Tatum PG Tre Jones SF Keldon Johnson SG Cam Thomas UTIL Zach Collins,,,
10776,4203943820,Comets82 (4/5),0,253,C Richaun Holmes F Jeremy Sochan G Gary Harris PF Jalen Johnson PG Immanuel Quickley SF Sam Hauser SG Paul George UTIL Al Horford,,,
10776,4203960279,rundiseen,0,253,C Ivica Zubac F Oshae Brissett G Payton Pritchard PF Paolo Banchero PG Jalen Suggs SF Franz Wagner SG Paul George UTIL Bogdan Bogdanovic,,,
10776,4203961497,BUFFALOBILLS29,0,253,C Nic Claxton F Keldon Johnson G Payton Pritchard PF Jeremy Sochan PG Jrue Holiday SF Kawhi Leonard SG Paul George UTIL Xavier Tillman,,,
10776,4204010317,frig_10 (4/4),0,253,C Richaun Holmes F Corey Kispert G Justin Champagnie PF Al Horford PG Jrue Holiday SF Kawhi Leonard SG Sam Hauser UTIL Victor Wembanyama,,,
10776,4204015361,jpulsipher2003 (3/3),0,253,C Victor Wembanyama F Lonnie Walker IV G Markelle Fultz PF Jayson Tatum PG Terance Mann SF Keldon Johnson SG Cole Anthony UTIL Mikal Bridges,,,
10776,4204015631,onlyfants66 (11/20),0,253,C Wendell Carter Jr. F Moritz Wagner G Justin Champagnie PF Oshae Brissett PG Immanuel Quickley SF Jayson Tatum SG Jordan Poole UTIL Dejounte Murray,,,
10809,4203338054,dez338 (1/2),0,252.75,C Wendell Carter Jr. F Al Horford G Sam Hauser PF Paolo Banchero PG Jrue Holiday SF Franz Wagner SG Gary Trent Jr. UTIL Patrick Baldwin Jr.,,,
10809,4203339802,uflexfit (2/5),0,252.75,C Richaun Holmes F Paul George G Sam Hauser PF Al Horford PG Jrue Holiday SF Franz Wagner SG Justin Champagnie UTIL Kawhi Leonard,,,
10809,4203362434,ero84 (4/4),0,252.75,C Wendell Carter Jr. F Corey Kispert G Paul George PF Al Horford PG Payton Pritchard SF Sam Hauser SG Jordan Poole UTIL Immanuel Quickley,,,
10809,4203466039,dirtycadillac,0,252.75,C Wendell Carter Jr. F Al Horford G Immanuel Quickley PF Corey Kispert PG Payton Pritchard SF Paul George SG Sam Hauser UTIL Jordan Poole,,,
10809,4203476989,RudebwoyKev (11/20),0,252.75,C Nic Claxton F Bruce Brown G Justin Champagnie PF Jayson Tatum PG Jared Butler SF Kawhi Leonard SG Jordan Poole UTIL Ivica Zubac,,,
10809,4203480074,Mikey88monster,0,252.75,C Richaun Holmes F Kawhi Leonard G Bones Hyland PF Oshae Brissett PG Jared Butler SF Paul George SG Jordan Poole UTIL Victor Wembanyama,,,
10809,4203494154,Kmayag01 (4/20),0,252.75,C Richaun Holmes F Paolo Banchero G Dejounte Murray PF Eugene Omoruyi PG Immanuel Quickley SF Sam Hauser SG Justin Champagnie UTIL Nic Claxton,,,
10809,4203516516,crsimons55 (7/10),0,252.75,C Wendell Carter Jr. F Moritz Wagner G Tre Jones PF Patrick Baldwin Jr. PG Jrue Holiday SF Jayson Tatum SG Jordan Poole UTIL Kawhi Leonard,,,
10809,4203593539,ronnie2402,0,252.75,C Victor Wembanyama F Kawhi Leonard G Bones Hyland PF Oshae Brissett PG Jared Butler SF Paul George SG Jordan Poole UTIL Richaun Holmes,,,
10809,4203596876,Ptowng1 (1/2),0,252.75,C Ivica Zubac F Sam Hauser G Tre Jones PF De'Andre Hunter PG Jrue Holiday SF Bogdan Bogdanovic SG Paul George UTIL Clint Capela,,,
10809,4203603496,marshholly,0,252.75,C Al Horford F Bruce Brown G Tre Jones PF Paolo Banchero PG Jrue Holiday SF Sam Hauser SG Dennis Schroder UTIL Keldon Johnson,,,
10809,4203613181,mksbryant,0,252.75,C Richaun Holmes F Kawhi Leonard G Bones Hyland PF Oshae Brissett PG Jared Butler SF Paul George SG Jordan Poole UTIL Victor Wembanyama,,,
10809,4203652575,paleface101 (4/8),0,252.75,C Richaun Holmes F Al Horford G Jordan Poole PF Oshae Brissett PG Jrue Holiday SF Ochai Agbaji SG Paul George UTIL Victor Wembanyama,,,
10809,4203721364,10waKid81,0,252.75,C Ivica Zubac F Cameron Johnson G Payton Pritchard PF Kawhi Leonard PG Devin Vassell SF Mikal Bridges SG Cole Anthony UTIL Clint Capela,,,
10809,4203735331,dodgerplayer89 (10/20),0,252.75,C Wendell Carter Jr. F Al Horford G Cam Thomas PF Oshae Brissett PG Jrue Holiday SF Jayson Tatum SG Justin Champagnie UTIL Paul George,,,
10809,4203752468,moneyseller (1/2),0,252.75,C Nic Claxton F Keldon Johnson G Cole Anthony PF Al Horford PG Tre Jones SF De'Andre Hunter SG Cam Thomas UTIL Kawhi Leonard,,,
10809,4203754917,Randyc2115 (11/20),0,252.75,C Jontay Porter F Paolo Banchero G Jrue Holiday PF Oshae Brissett PG Jordan Poole SF Paul George SG Cam Thomas UTIL Ivica Zubac,,,
10809,4203770327,rh2012,0,252.75,C Jalen Johnson F Cameron Johnson G Tre Jones PF Jeremy Sochan PG Jrue Holiday SF Franz Wagner SG Cam Thomas UTIL Markelle Fultz,,,
10809,4203779430,Trix314 (16/20),0,252.75,C Wendell Carter Jr. F Al Horford G Dejounte Murray PF Moritz Wagner PG Payton Pritchard SF Kawhi Leonard SG Cam Thomas UTIL Richaun Holmes,,,
10809,4203792382,foransound (3/20),0,252.75,C Nic Claxton F Oshae Brissett G Justin Champagnie PF Corey Kispert PG Jrue Holiday SF Jayson Tatum SG Sam Hauser UTIL Dejounte Murray,,,
10809,4203837657,dueyntara,0,252.75,C Clint Capela F Jeremy Sochan G Jordan Poole PF Al Horford PG Jrue Holiday SF Keldon Johnson SG Dennis Schroder UTIL Gary Trent Jr.,,,
10809,4203841140,McLongrod (5/5),0,252.75,C Wendell Carter Jr. F Corey Kispert G Dejounte Murray PF Patrick Baldwin Jr. PG Payton Pritchard SF Jayson Tatum SG Jordan Poole UTIL Gary Harris,,,
10809,4203842085,RankS69420 (1/15),0,252.75,C Richaun Holmes F Kawhi Leonard G Dejounte Murray PF Corey Kispert PG Payton Pritchard SF Sam Hauser SG Jordan Poole UTIL Ivica Zubac,,,
10809,4203860707,guitar247 (6/20),0,252.75,C Wendell Carter Jr. F Corey Kispert G Jared Butler PF Jayson Tatum PG Jordan Poole SF Kawhi Leonard SG Justin Champagnie UTIL Clint Capela,,,
